r_r_VM,Time
-0.722066863,324.9058255
-0.846779077,325.2990386
-0.951398269,325.6922517
-1.020168701,326.0854649
-1.055244902,326.478678
-1.060259747,326.8718912
-1.0394856,327.2651043
-0.999860291,327.6583174
-0.949160591,328.0515306
-0.890445875,328.4447437
-0.818821017,328.8379569
-0.72699331,329.23117
-0.611096156,329.6243831
-0.472777195,330.0175963
-0.317636226,330.4108094
-0.151365747,330.8040226
0.020622391,331.1972357
0.193347128,331.5904489
0.362613363,331.983662
0.523665399,332.3768751
0.666057192,332.7700883
0.772018291,333.1633014
0.826521675,333.5565146
0.82628539,333.9497277
0.774366077,334.3429408
0.670327052,334.736154
0.519448153,335.1293671
0.347640312,335.5225803
0.187481841,335.9157934
0.065575689,336.3090065
-0.004034664,336.7022197
-0.039863196,337.0954328
-0.066463842,337.488646
-0.094703797,337.8818591
-0.126275856,338.2750723
-0.158097516,338.6682854
-0.187425618,339.0614985
-0.213241416,339.4547117
-0.237415283,339.8479248
-0.266664185,340.241138
-0.313082863,340.6343511
-0.388122975,341.0275642
-0.493460607,341.4207774
-0.615392362,341.8139905
-0.742269736,342.2072037
-0.868035067,342.6004168
-0.97502035,342.9936299
-1.038074175,343.3868431
-1.049967921,343.7800562
-1.021417537,344.1732694
-0.974532541,344.5664825
-0.938993123,344.9596957
-0.922000051,345.3529088
-0.917330909,345.7461219
-0.92453417,346.1393351
-0.943859354,346.5325482
-0.95996027,346.9257614
-0.955993455,347.3189745
-0.931930309,347.7121876
-0.901030918,348.1054008
-0.873047404,348.4986139
-0.850455766,348.8918271
-0.830521828,349.2850402
-0.807424373,349.6782533
-0.786152114,350.0714665
-0.774233516,350.4646796
-0.772520038,350.8578928
-0.778358702,351.2511059
-0.782975808,351.6443191
-0.791781343,352.0375322
-0.807984594,352.4307453
-0.832228298,352.8239585
-0.864864531,353.2171716
-0.905298711,353.6103848
-0.950153031,354.0035979
-0.988812667,354.396811
-1.006327145,354.7900242
-1.007412191,355.1832373
-1.012538689,355.5764505
-1.023127744,355.9696636
-1.016255014,356.3628767
-0.974811083,356.7560899
-0.891519539,357.149303
-0.772870223,357.5425162
-0.640455162,357.9357293
-0.512748423,358.3289425
-0.399015974,358.7221556
-0.300953319,359.1153687
-0.22120589,359.5085819
-0.173242983,359.901795
-0.159512526,360.2950082
-0.181818479,360.6882213
-0.238063791,361.0814344
-0.310788959,361.4746476
-0.377275096,361.8678607
-0.433037947,362.2610739
-0.488554595,362.654287
-0.549890588,363.0475001
-0.61037275,363.4407133
-0.649832673,363.8339264
-0.655096436,364.2271396
-0.631424016,364.6203527
-0.590530721,365.0135659
-0.551968219,365.406779
-0.532755229,365.7999921
-0.535299331,366.1932053
-0.557441539,366.5864184
-0.598486214,366.9796316
-0.658652855,367.3728447
-0.738229404,367.7660578
-0.836241028,368.159271
-0.943164775,368.5524841
-1.03112509,368.9456973
-1.066508071,369.3389104
-1.036458569,369.7321235
-0.953193882,370.1253367
-0.843396574,370.5185498
-0.73343096,370.911763
-0.636036498,371.3049761
-0.557557774,371.6981893
-0.502897056,372.0914024
-0.470541752,372.4846155
-0.442368547,372.8778287
-0.400545744,373.2710418
-0.339724556,373.664255
-0.262745016,374.0574681
-0.17507616,374.4506812
-0.082319675,374.8438944
0.010538689,375.2371075
0.100236864,375.6303207
0.187938726,376.0235338
0.283812747,376.4167469
0.406282582,376.8099601
0.568782203,377.2031732
0.762550537,377.5963864
0.940412021,377.9895995
1.050481833,378.3828127
1.072267992,378.7760258
1.012144706,379.1692389
0.880327846,379.5624521
0.691867145,379.9556652
0.475916897,380.3488784
0.270988799,380.7420915
0.098116163,381.1353046
-0.038195914,381.5285178
-0.135886496,381.9217309
-0.193999901,382.3149441
-0.211838053,382.7081572
-0.190064366,383.1013703
-0.130995433,383.4945835
-0.034044036,383.8877966
0.101447592,384.2810098
0.273192882,384.6742229
0.469228381,385.0674361
0.659282029,385.4606492
0.80758393,385.8538623
0.909952025,386.2470755
0.978588702,386.6402886
1.023795311,387.0335018
1.061160936,387.4267149
1.089122125,387.819928
1.090511453,388.2131412
1.059112945,388.6063543
0.993481218,388.9995675
0.894688644,389.3927806
0.765568936,389.7859937
0.609182335,390.1792069
0.428031749,390.57242
0.222101478,390.9656332
-0.0053909,391.3588463
-0.235553973,391.7520595
-0.443920152,392.1452726
-0.611951444,392.5384857
-0.727625975,392.9316989
-0.782704165,393.324912
-0.769326911,393.7181252
-0.68198688,394.1113383
-0.529700681,394.5045514
-0.330719901,394.8977646
-0.105573826,395.2909777
0.113894093,395.6841909
0.299618364,396.077404
0.440018574,396.4706171
0.529837122,396.8638303
0.564955523,397.2570434
0.537002498,397.6502566
0.448504601,398.0434697
0.317969242,398.4366829
0.163118212,398.829896
0.004458249,399.2231091
-0.132153408,399.6163223
-0.228390955,400.0095354
-0.277438522,400.4027486
-0.276725936,400.7959617
-0.226597261,401.1891748
-0.128628141,401.582388
0.022751805,401.9756011
0.20673914,402.3688143
0.392546715,402.7620274
0.554047252,403.1552405
0.67790573,403.5484537
0.750170868,403.9416668
0.759364052,404.33488
0.705540165,404.7280931
0.592090969,405.1213063
0.427251183,405.5145194
0.232037818,405.9077325
0.025696227,406.3009457
-0.185219532,406.6941588
-0.387126477,407.087372
-0.5631029,407.4805851
-0.707700733,407.8737982
-0.821734219,408.2670114
-0.904497437,408.6602245
-0.953796475,409.0534377
-0.965753021,409.4466508
-0.93893704,409.8398639
-0.898339816,410.2330771
-0.867509607,410.6262902
-0.856805642,411.0195034
-0.862059419,411.4127165
-0.878461435,411.8059297
-0.901197687,412.1991428
-0.923555991,412.5923559
-0.938826902,412.9855691
-0.941547741,413.3787822
-0.925566272,413.7719954
-0.879178432,414.1652085
-0.784119204,414.5584216
-0.634061641,414.9516348
-0.458285577,415.3448479
-0.295874333,415.7380611
-0.165783431,416.1312742
-0.0714318,416.5244873
-0.012155573,416.9177005
0.013098132,417.3109136
0.005207393,417.7041268
-0.034910605,418.0973399
-0.105832845,418.4905531
-0.205802215,418.8837662
-0.330891896,419.2769793
-0.472110578,419.6701925
-0.618034991,420.0634056
-0.757345129,420.4566188
-0.880276032,420.8498319
-0.978020654,421.243045
-1.042410478,421.6362582
-1.0701485,422.0294713
-1.072024257,422.4226845
-1.070610439,422.8158976
-1.07808669,423.2091107
-1.074856225,423.6023239
-1.04184905,423.995537
-0.975433304,424.3887502
-0.878593379,424.7819633
-0.755980558,425.1751765
-0.611652337,425.5683896
-0.446332216,425.9616027
-0.258565508,426.3548159
-0.060903624,426.748029
0.129217214,427.1412422
0.300419885,427.5344553
0.439565012,427.9276684
0.534503713,428.3208816
0.57993275,428.7140947
0.572387034,429.1073079
0.506230707,429.500521
0.37606169,429.8937341
0.193094925,430.2869473
-0.007033696,430.6801604
-0.18329621,431.0733736
-0.308954774,431.4665867
-0.387898402,431.8597999
-0.441537744,432.253013
-0.481446073,432.6462261
-0.508773326,433.0394393
-0.520754598,433.4326524
-0.514971002,433.8258656
-0.495612371,434.2190787
-0.478223401,434.6122918
-0.47263138,435.005505
-0.485568817,435.3987181
-0.528701534,435.7919313
-0.587744733,436.1851444
-0.63338948,436.5783575
-0.655410193,436.9715707
-0.647380186,437.3647838
-0.603839175,437.757997
-0.518464668,438.1512101
-0.390435725,438.5444233
-0.229581805,438.9376364
-0.052279697,439.3308495
0.114269287,439.7240627
0.246330458,440.1172758
0.347284836,440.510489
0.430754692,440.9037021
0.49780922,441.2969152
0.51955243,441.6901284
0.48649916,442.0833415
0.399313652,442.4765547
0.261135478,442.8697678
0.079613199,443.2629809
-0.125413724,443.6561941
-0.314410409,444.0494072
-0.458188479,444.4426204
-0.54963416,444.8358335
-0.583102018,445.2290467
-0.563114137,445.6222598
-0.504555568,446.0154729
-0.428568045,446.4086861
-0.350521967,446.8018992
-0.274033133,447.1951124
-0.191359094,447.5883255
-0.083058315,447.9815386
0.067527963,448.3747518
0.245445756,448.7679649
0.407668526,449.1611781
0.514076049,449.5543912
0.56605647,449.9476043
0.565315288,450.3408175
0.513124886,450.7340306
0.415085458,451.1272438
0.281888651,451.5204569
0.127871049,451.9136701
-0.034057404,452.3068832
-0.195337585,452.7000963
-0.346737824,453.0933095
-0.476849695,453.4865226
-0.588381884,453.8797358
-0.693997265,454.2729489
-0.792038977,454.666162
-0.869307301,455.0593752
-0.90425797,455.4525883
-0.873244388,455.8458015
-0.776839496,456.2390146
-0.63953432,456.6322277
-0.48167531,457.0254409
-0.311132986,457.418654
-0.13309289,457.8118672
0.046407236,458.2050803
0.221271558,458.5982935
0.387219287,458.9915066
0.54189982,459.3847197
0.673906688,459.7779329
0.760611114,460.171146
0.792615093,460.5643592
0.773009866,460.9575723
0.703833518,461.3507854
0.585103111,461.7439986
0.438683354,462.1372117
0.281735465,462.5304249
0.115837951,462.923638
-0.048944376,463.3168511
-0.198976087,463.7100643
-0.333812407,464.1032774
-0.455715349,464.4964906
-0.563046187,464.8897037
-0.652982058,465.2829169
-0.723419925,465.67613
-0.774952164,466.0693431
-0.808867278,466.4625563
-0.819242162,466.8557694
-0.813709899,467.2489826
-0.814882963,467.6421957
-0.839211198,468.0354088
-0.881384155,468.428622
-0.931404018,468.8218351
-0.978601917,469.2150483
-1.006820661,469.6082614
-1.004403602,470.0014745
-0.991095253,470.3946877
-0.990787399,470.7879008
-1.0085691,471.181114
-1.025710113,471.5743271
-1.017401614,471.9675403
-0.969488612,472.3607534
-0.888213023,472.7539665
-0.800768484,473.1471797
-0.726581248,473.5403928
-0.666522085,473.933606
-0.602819828,474.3268191
-0.518495802,474.7200322
-0.416556977,475.1132454
-0.30237181,475.5064585
-0.17813643,475.8996717
-0.04688495,476.2928848
0.087335438,476.6860979
0.220069841,477.0793111
0.347132562,477.4725242
0.46549391,477.8657374
0.571922339,478.2589505
0.654982617,478.6521637
0.711939624,479.0453768
0.767265676,479.4385899
0.831877045,479.8318031
0.893908119,480.2250162
0.924877362,480.6182294
0.895560648,481.0114425
0.805940831,481.4046556
0.675103649,481.7978688
0.522610842,482.1910819
0.353482829,482.5842951
0.16460787,482.9775082
-0.040565671,483.3707213
-0.238638809,483.7639345
-0.40276005,484.1571476
-0.502254809,484.5503608
-0.554229738,484.9435739
-0.589075493,485.3367871
-0.612522128,485.7300002
-0.632746127,486.1232133
-0.660214962,486.5164265
-0.682319416,486.9096396
-0.668844581,487.3028528
-0.610343209,487.6960659
-0.513862334,488.089279
-0.395232188,488.4824922
-0.270394016,488.8757053
-0.14566804,489.2689185
-0.022721678,489.6621316
0.091406531,490.0553447
0.186707704,490.4485579
0.264000473,490.841771
0.340574571,491.2349842
0.438491204,491.6281973
0.560594862,492.0214105
0.69291857,492.4146236
0.791470029,492.8078367
0.845214521,493.2010499
0.871014784,493.594263
0.881144634,493.9874762
0.891043225,494.3806893
0.897948894,494.7739024
0.906401486,495.1671156
0.912769758,495.5603287
0.906874569,495.9535419
0.882310823,496.346755
0.837669032,496.7399681
0.779396366,497.1331813
0.711561277,497.5263944
0.625203871,497.9196076
0.511747516,498.3128207
0.375993024,498.7060339
0.225743965,499.099247
0.06626832,499.4924601
-0.097667332,499.8856733
-0.261290157,500.2788864
-0.419678065,500.6720996
-0.565243902,501.0653127
-0.684021986,501.4585258
-0.759379269,501.851739
-0.79167235,502.2449521
-0.804262834,502.6381653
-0.803467355,503.0313784
-0.798705888,503.4245915
-0.801829863,503.8178047
-0.815115235,504.2110178
-0.823892991,504.604231
-0.807797926,504.9974441
-0.757493731,505.3906573
-0.675940415,505.7838704
-0.606522463,506.1770835
-0.56246045,506.5702967
-0.542640779,506.9635098
-0.545862057,507.356723
-0.570435556,507.7499361
-0.612318259,508.1431492
-0.656145025,508.5363624
-0.674262473,508.9295755
-0.643072949,509.3227887
-0.559699247,509.7160018
-0.449645854,510.1092149
-0.345897731,510.5024281
-0.26763198,510.8956412
-0.219519193,511.2888544
-0.200147179,511.6820675
-0.200056682,512.0752807
-0.202555656,512.4684938
-0.198869745,512.8617069
-0.190210257,513.2549201
-0.195305712,513.6481332
-0.24955065,514.0413464
-0.337131808,514.4345595
-0.444626882,514.8277726
-0.563819849,515.2209858
-0.683846673,515.6141989
-0.791570837,516.0074121
-0.871367327,516.4006252
-0.911699509,516.7938384
-0.916675089,517.1870515
-0.903833012,517.5802646
-0.896243229,517.9734778
-0.903490041,518.3666909
-0.910714485,518.7599041
-0.901676425,519.1531172
-0.878956694,519.5463303
-0.855589493,519.9395435
-0.837668031,520.3327566
-0.824819831,520.7259698
-0.815532209,521.1191829
-0.811701818,521.512396
-0.813717125,521.9056092
-0.822051874,522.2988223
-0.843199445,522.6920355
-0.880885408,523.0852486
-0.928002995,523.4784618
-0.96874873,523.8716749
-0.978934615,524.264888
-0.949435182,524.6581012
-0.883586285,525.0513143
-0.78844687,525.4445275
-0.669486819,525.8377406
-0.523854812,526.2309537
-0.341446078,526.6241669
-0.133787548,527.01738
0.066779233,527.4105932
0.243115639,527.8038063
0.399373342,528.1970194
0.53877893,528.5902326
0.659553983,528.9834457
0.757573365,529.3766589
0.8281188,529.769872
0.867599947,530.1630852
0.877930776,530.5562983
0.874565569,530.9495114
0.88038864,531.3427246
0.904447155,531.7359377
0.931636872,532.1291509
0.932561915,532.522364
0.894730258,532.9155771
0.817816102,533.3087903
0.702761883,533.7020034
0.548906018,534.0952166
0.363879402,534.4884297
0.17402557,534.8816428
0.007037444,535.274856
-0.140222297,535.6680691
-0.272719711,536.0612823
-0.391114408,536.4544954
-0.493769821,536.8477086
-0.577201591,537.2409217
-0.637329606,537.6341348
-0.670756271,538.027348
-0.676689849,538.4205611
-0.66061795,538.8137743
-0.637508529,539.2069874
-0.621299108,539.6002005
-0.617504683,539.9934137
-0.629904957,540.3866268
-0.660407736,540.77984
-0.708222686,541.1730531
-0.769607702,541.5662662
-0.834305222,541.9594794
-0.881622109,542.3526925
-0.892804706,542.7459057
-0.878192862,543.1391188
-0.870871937,543.532332
-0.872502668,543.9255451
-0.876749448,544.3187582
-0.883183584,544.7119714
-0.892705381,545.1051845
-0.906276683,545.4983977
-0.92507912,545.8916108
-0.951075446,546.2848239
-0.985316358,546.6780371
-1.014085111,547.0712502
-1.008782341,547.4644634
-0.979811994,547.8576765
-0.94978452,548.2508896
-0.925981706,548.6441028
-0.906780017,549.0373159
-0.890921406,549.4305291
-0.878155177,549.8237422
-0.868586889,550.2169554
-0.862390255,550.6101685
-0.859641663,551.0033816
-0.859463097,551.3965948
-0.8603971,551.7898079
-0.864570175,552.1830211
-0.874167045,552.5762342
-0.889488342,552.9694473
-0.910268801,553.3626605
-0.93585194,553.7558736
-0.964175746,554.1490868
-0.989207996,554.5422999
-0.999462943,554.935513
-0.995223731,555.3287262
-1.00990552,555.7219393
-1.05868034,556.1151525
-1.109273806,556.5083656
-1.12103656,556.9015788
-1.084308599,557.2947919
-1.003341849,557.688005
-0.884634499,558.0812182
-0.734810742,558.4744313
-0.560215473,558.8676445
-0.366360389,559.2608576
-0.15804599,559.6540707
0.057460961,560.0472839
0.267555185,560.440497
0.460726842,560.8337102
0.633893654,561.2269233
0.785023834,561.6201364
0.909637512,562.0133496
1.002374198,562.4065627
1.058034461,562.7997759
1.072004487,563.192989
1.041812927,563.5862022
0.98262921,563.9794153
0.937804194,564.3726284
0.92106029,564.7658416
0.914787226,565.1590547
0.911112698,565.5522679
0.909626482,565.945481
0.910131305,566.3386941
0.911975642,566.7319073
0.917615763,567.1251204
0.925826799,567.5183336
0.932645144,567.9115467
0.933599987,568.3047598
0.930817641,568.697973
0.930845829,569.0911861
0.934543271,569.4843993
0.940206528,569.8776124
0.947158159,570.2708256
0.955742354,570.6640387
0.967409198,571.0572518
0.98476872,571.450465
1.003488608,571.8436781
1.000614744,572.2368913
0.969495134,572.6301044
0.925191116,573.0233175
0.876358613,573.4165307
0.826230689,573.8097438
0.776046398,574.202957
0.728529136,574.5961701
0.689072853,574.9893832
0.659552304,575.3825964
0.641606745,575.7758095
0.635211812,576.1690227
0.639396096,576.5622358
0.653807741,576.955449
0.678714863,577.3486621
0.711564214,577.7418752
0.747695355,578.1350884
0.791572163,578.5283015
0.847493363,578.9215147
0.914973637,579.3147278
0.979080988,579.7079409
1.01125156,580.1011541
1.013833775,580.4943672
0.997787125,580.8875804
0.956954932,581.2807935
0.887830764,581.6740066
0.791089818,582.0672198
0.669647349,582.4604329
0.525018208,582.8536461
0.354357334,583.2468592
0.165374223,583.6400724
-0.02400578,584.0332855
-0.201330431,584.4264986
-0.360031609,584.8197118
-0.494719745,585.2129249
-0.595924018,585.6061381
-0.654954153,585.9993512
-0.680094464,586.3925643
-0.68612951,586.7857775
-0.661762991,587.1789906
-0.599704803,587.5722038
-0.507305422,587.9654169
-0.386062035,588.35863
-0.238075511,588.7518432
-0.084012381,589.1450563
0.053131656,589.5382695
0.164475659,589.9314826
0.252253944,590.3246958
0.320776358,590.7179089
0.375881564,591.111122
0.431978631,591.5043352
0.497413511,591.8975483
0.567417912,592.2907615
0.637206389,592.6839746
0.705835284,593.0771877
0.771849674,593.4704009
0.823104559,593.863614
0.845977464,594.2568272
0.859776852,594.6500403
0.888246976,595.0432534
0.92140668,595.4364666
0.943713619,595.8296797
0.944160045,596.2228929
0.906770209,596.616106
0.80758251,597.0093192
0.641973169,597.4025323
0.439427681,597.7957454
0.240208138,598.1889586
0.068350878,598.5821717
-0.066247765,598.9753849
-0.158906416,599.368598
-0.205571112,599.7618111
-0.202807825,600.1550243
-0.156323945,600.5482374
-0.083694555,600.9414506
-0.001271961,601.3346637
0.080461822,601.7278768
0.154571654,602.12109
0.21148258,602.5143031
0.236687733,602.9075163
0.235030317,603.3007294
0.220954428,603.6939426
0.19906903,604.0871557
0.16967395,604.4803688
0.135686994,604.873582
0.102684086,605.2667951
0.083455724,605.6600083
0.086038724,606.0532214
0.101450837,606.4464345
0.118371298,606.8396477
0.135508351,607.2328608
0.152974797,607.626074
0.163285769,608.0192871
0.147687788,608.4125002
0.089072597,608.8057134
-0.00559544,609.1989265
-0.116406814,609.5921397
-0.227519228,609.9853528
-0.323706085,610.378566
-0.38299644,610.7717791
-0.384742323,611.1649922
-0.334528078,611.5582054
-0.257709131,611.9514185
-0.171061626,612.3446317
-0.087132628,612.7378448
-0.026016736,613.1310579
0.00052959,613.5242711
-0.009359223,613.9174842
-0.059254563,614.3106974
-0.146825716,614.7039105
-0.257937145,615.0971236
-0.377329285,615.4903368
-0.491432783,615.8835499
-0.586348647,616.2767631
-0.642111931,616.6699762
-0.639822925,617.0631894
-0.589374984,617.4564025
-0.511029476,617.8496156
-0.41708146,618.2428288
-0.316637,618.6360419
-0.222566664,619.0292551
-0.155453146,619.4224682
-0.131818714,619.8156813
-0.149040222,620.2088945
-0.194834046,620.6021076
-0.256887914,620.9953208
-0.334240185,621.3885339
-0.429712364,621.781747
-0.541145595,622.1749602
-0.65837746,622.5681733
-0.765897315,622.9613865
-0.849271287,623.3545996
-0.900231801,623.7478128
-0.917420514,624.1410259
-0.907565445,624.534239
-0.890979161,624.9274522
-0.888681321,625.3206653
-0.886492625,625.7138785
-0.86336826,626.1070916
-0.831401371,626.5003047
-0.807087251,626.8935179
-0.794871151,627.286731
-0.793888696,627.6799442
-0.80016098,628.0731573
-0.809099358,628.4663704
-0.822097189,628.8595836
-0.839001571,629.2527967
-0.847056505,629.6460099
-0.835792505,630.039223
-0.801025713,630.4324362
-0.741588684,630.8256493
-0.662267114,631.2188624
-0.568724003,631.6120756
-0.459621017,632.0052887
-0.334632452,632.3985019
-0.193649464,632.791715
-0.030671387,633.1849281
0.160991561,633.5781413
0.366832206,633.9713544
0.555241472,634.3645676
0.714808021,634.7577807
0.84181019,635.1509938
0.929878788,635.544207
0.97895242,635.9374201
0.993905752,636.3306333
0.986683215,636.7238464
0.974832892,637.1170596
0.96593815,637.5102727
0.957221456,637.9034858
0.94204584,638.296699
0.912069395,638.6899121
0.865176519,639.0831253
0.810650305,639.4763384
0.755514958,639.8695515
0.691955833,640.2627647
0.610708746,640.6559778
0.509064328,641.049191
0.388890198,641.4424041
0.253793621,641.8356172
0.10725182,642.2288304
-0.048234969,642.6220435
-0.209765908,643.0152567
-0.370418197,643.4084698
-0.522020935,643.801683
-0.66384485,644.1948961
-0.792511007,644.5881092
-0.884470292,644.9813224
-0.922328343,645.3745355
-0.914452435,645.7677487
-0.88264455,646.1609618
-0.840063995,646.5541749
-0.788185356,646.9473881
-0.730657185,647.3406012
-0.68118785,647.7338144
-0.653938103,648.1270275
-0.651874472,648.5202406
-0.663199645,648.9134538
-0.668337942,649.3066669
-0.651629883,649.6998801
-0.60728961,650.0930932
-0.538750208,650.4863064
-0.45450401,650.8795195
-0.361781032,651.2727326
-0.263322258,651.6659458
-0.158032635,652.0591589
-0.036254439,652.4523721
0.113636901,652.8455852
0.277541904,653.2387983
0.42687398,653.6320115
0.540534694,654.0252246
0.606559085,654.4184378
0.616573034,654.8116509
0.567166753,655.204864
0.460190498,655.5980772
0.30628596,655.9912903
0.123815741,656.3845035
-0.066034712,656.7777166
-0.248135481,657.1709298
-0.41886498,657.5641429
-0.577445328,657.957356
-0.715215311,658.3505692
-0.818802417,658.7437823
-0.875666881,659.1369955
-0.876625904,659.5302086
-0.818681738,659.9234217
-0.711844203,660.3166349
-0.579696139,660.709848
-0.442674135,661.1030612
-0.315611103,661.4962743
-0.213853643,661.8894874
-0.159037205,662.2827006
-0.159339452,662.6759137
-0.189322066,663.0691269
-0.230744443,663.46234
-0.26779599,663.8555532
-0.2890847,664.2487663
-0.295880824,664.6419794
-0.291177015,665.0351926
-0.274022135,665.4284057
-0.237762915,665.8216189
-0.17394404,666.214832
-0.079455855,666.6080451
0.045022609,667.0012583
0.19179347,667.3944714
0.34653466,667.7876846
0.488593814,668.1808977
0.601749454,668.5741108
0.68210286,668.967324
0.719418608,669.3605371
0.697710804,669.7537503
0.611758298,670.1469634
0.48101907,670.5401766
0.338193292,670.9333897
0.192300819,671.3266028
0.052785984,671.719816
-0.077185547,672.1130291
-0.202117571,672.5062423
-0.316950693,672.8994554
-0.423070067,673.2926685
-0.52874812,673.6858817
-0.632599593,674.0790948
-0.706649487,674.472308
-0.732564381,674.8655211
-0.708345603,675.2587342
-0.634527063,675.6519474
-0.512485375,676.0451605
-0.349358987,676.4383737
-0.166053636,676.8315868
0.004488312,677.2248
0.139563085,677.6180131
0.232809494,678.0112262
0.281554106,678.4044394
0.283988928,678.7976525
0.24685369,679.1908657
0.187323071,679.5840788
0.120361296,679.9772919
0.057995914,680.3705051
0.011764931,680.7637182
-0.026242342,681.1569314
-0.080005052,681.5501445
-0.143597834,681.9433576
-0.194234682,682.3365708
-0.234279805,682.7297839
-0.261734314,683.1229971
-0.263505737,683.5162102
-0.236194893,683.9094234
-0.184877535,684.3026365
-0.121150477,684.6958496
-0.055817549,685.0890628
0.008168251,685.4822759
0.073441998,685.8754891
0.147332159,686.2687022
0.240259428,686.6619153
0.354715677,687.0551285
0.476583788,687.4483416
0.584255851,687.8415548
0.661854548,688.2347679
0.694965757,688.627981
0.663306797,689.0211942
0.564637344,689.4144073
0.432459982,689.8076205
0.291871817,690.2008336
0.15748635,690.5940468
0.048165094,690.9872599
-0.01960874,691.380473
-0.045301241,691.7736862
-0.042601375,692.1668993
-0.027186548,692.5601125
-0.006569962,692.9533256
0.015445022,693.3465387
0.033607317,693.7397519
0.047557818,694.132965
0.066493976,694.5261782
0.082917937,694.9193913
0.082601849,695.3126044
0.065225392,695.7058176
0.039910272,696.0990307
0.016359223,696.4922439
0.000956325,696.885457
0.001732147,697.2786702
0.023647312,697.6718833
0.06883748,698.0650964
0.141518642,698.4583096
0.242689041,698.8515227
0.366702179,699.2447359
0.498303601,699.637949
0.617214091,700.0311621
0.71388172,700.4243753
0.777615423,700.8175884
0.791188002,701.2108016
0.748283881,701.6040147
0.682603783,701.9972278
0.63536778,702.390441
0.61478013,702.7836541
0.616974695,703.1768673
0.630470559,703.5700804
0.637879784,703.9632936
0.632281686,704.3565067
0.618434381,704.7497198
0.587381688,705.142933
0.535728568,705.5361461
0.472120966,705.9293593
0.401673529,706.3225724
0.325307938,706.7157855
0.24356629,707.1089987
0.157094634,707.5022118
0.064489083,707.895425
-0.041652594,708.2886381
-0.174912677,708.6818512
-0.343476997,709.0750644
-0.536365569,709.4682775
-0.716697562,709.8614907
-0.848385051,710.2547038
-0.91894599,710.647917
-0.933376748,711.0411301
-0.903409311,711.4343432
-0.833525215,711.8275564
-0.71540289,712.2207695
-0.5506052,712.6139827
-0.368284153,713.0071958
-0.180522869,713.4004089
0.013647045,713.7936221
0.209052899,714.1868352
0.398729682,714.5800484
0.575737093,714.9732615
0.733607394,715.3664746
0.866261064,715.7596878
0.96701567,716.1529009
1.027242265,716.5461141
1.041580633,716.9393272
1.021132787,717.3325404
0.992027634,717.7257535
0.97703469,718.1189666
0.973639515,718.5121798
0.972150223,718.9053929
0.969836102,719.2986061
0.963640901,719.6918192
0.952209948,720.0850323
0.936877272,720.4782455
0.919727553,720.8714586
0.90645305,721.2646718
0.898852725,721.6578849
0.896860462,722.051098
0.902988452,722.4443112
0.917906003,722.8375243
0.932020497,723.2307375
0.935648677,723.6239506
0.930575503,724.0171638
0.920516913,724.4103769
0.910978527,724.80359
0.910116803,725.1968032
0.917561995,725.5900163
0.92705936,725.9832295
0.93392703,726.3764426
0.93599241,726.7696557
0.928197639,727.1628689
0.894561179,727.556082
0.824679385,727.9492952
0.722620262,728.3425083
0.59517407,728.7357214
0.448570231,729.1289346
0.288219811,729.5221477
0.116008312,729.9153609
-0.07410842,730.308574
-0.27795208,730.7017872
-0.473076534,731.0950003
-0.631979613,731.4882134
-0.72973773,731.8814266
-0.767664352,732.2746397
-0.749465562,732.6678529
-0.677549114,733.061066
-0.559181771,733.4542791
-0.39943636,733.8474923
-0.200705095,734.2407054
0.026417761,734.6339186
0.255521859,735.0271317
0.455015721,735.4203448
0.609028566,735.813558
0.712473087,736.2067711
0.757389217,736.5999843
0.738042887,736.9931974
0.654491353,737.3864106
0.510839048,737.7796237
0.317699714,738.1728368
0.102037885,738.56605
-0.109384337,738.9592631
-0.297465796,739.3524763
-0.444345149,739.7456894
-0.547736864,740.1389025
-0.599974843,740.5321157
-0.595324348,740.9253288
-0.532858084,741.318542
-0.414842116,741.7117551
-0.245691886,742.1049682
-0.020239512,742.4981814
0.242281727,742.8913945
0.478945433,743.2846077
0.66077815,743.6778208
0.776810244,744.071034
0.823453375,744.4642471
0.803948589,744.8574602
0.724410102,745.2506734
0.590064119,745.6438865
0.406092583,746.0370997
0.180055618,746.4303128
-0.073605969,746.8235259
-0.324588527,747.2167391
-0.540479308,747.6099522
-0.705699316,748.0031654
-0.809250381,748.3963785
-0.845204957,748.7895916
-0.832549008,749.1828048
-0.788930558,749.5760179
-0.715664772,749.9692311
-0.614348137,750.3624442
-0.520489575,750.7556574
-0.473116439,751.1488705
-0.456978158,751.5420836
-0.465174896,751.9352968
-0.49834504,752.3285099
-0.550832755,752.7217231
-0.607009334,753.1149362
-0.653076866,753.5081493
-0.68095201,753.9013625
-0.683770547,754.2945756
-0.651835057,754.6877888
-0.578185056,755.0810019
-0.468787879,755.474215
-0.339387253,755.8674282
-0.206845213,756.2606413
-0.092758528,756.6538545
-0.023810264,757.0470676
-0.004100062,757.4402808
-0.037127005,757.8334939
-0.125352887,758.226707
-0.247277342,758.6199202
-0.372817144,759.0131333
-0.479317099,759.4063465
-0.560677785,759.7995596
-0.610551159,760.1927727
-0.615849777,760.5859859
-0.564664023,760.979199
-0.456347979,761.3724122
-0.295535661,761.7656253
-0.088246374,762.1588384
0.148742609,762.5520516
0.378164572,762.9452647
0.562664328,763.3384779
0.689766147,763.731691
0.776576123,764.1249042
0.83615794,764.5181173
0.868236237,764.9113304
